passage	time	value
3	39.05973979	14.99
3	39.34469879	15.79
3	39.40695079	11
3	39.61048779	13.39
3	39.88586179	11.99
3	40.47252879	16.21
3	40.55633779	6.31
3	41.02327679	12.59
3	41.27470579	8.63
3	42.67552179	13.52
3	43.00499679	8.62
3	43.52558979	14.3
3	43.66323679	14.35
3	43.76783279	14.35
3	43.95661079	13.39
3	44.25592979	14.08
3	44.37565779	14.5
3	44.51420779	12.16
3	45.42502979	12.8
3	45.72658979	15.79
3	45.81239279	14.06
3	46.00234879	14.77
3	46.11171279	12.79
3	46.32722279	12.28
3	46.81303279	14.08
3	47.10374579	15.37
3	47.24876179	13.1
3	47.52689079	14.65
3	47.68014779	15.79
3	47.82382079	9.73
3	48.07625279	12.65
3	48.25484179	16.96
3	48.36628679	11.67
3	48.66191679	16.21
3	48.74572579	16.96
3	48.86911379	11.55
3	50.01484179	13.8
3	50.24312279	14.56
3	50.42191679	13.28
3	50.68426379	11.18
3	51.08674579	0
3	52.75661079	12.59
3	53.76232479	12.59
3	54.89973979	12.59
3	55.98926379	14.06
3	56.08979379	16.96
3	56.15689079	10.74
3	56.43225679	12.62
3	57.00927379	12.35
3	57.28232479	16.35
3	57.45149679	14.27
3	57.59651379	12.33
3	58.81484179	15.79
3	58.99095979	10.86
3	59.42545379	13.52
3	59.71888679	13.07
3	59.94028379	10.48
3	60.45575679	15.79
3	60.56654879	14.92
3	60.64667879	9.87
3	61.05375279	14.4
3	61.26926379	14.99
3	61.59139379	13.58
3	62.07143979	13.1
3	62.26300479	12.77
3	62.53837879	7.15
		15.79
4	0.398385787	12.63
4	0.689427631	14.95
4	0.840937631	11.99
4	1.126349631	10.71
4	1.542891631	11.27
4	1.772879631	16.96
4	1.844716631	11.38
4	2.251791631	16.21
4	2.347573631	16.96
4	2.485197631	11.03
4	3.125805631	13.87
4	3.353288631	14.08
4	3.473015631	13.27
4	3.808254631	15.48
4	3.990834631	14.06
4	4.155464631	14.95
4	4.632185631	11.35
4	5.077369631	9.7
4	5.460498631	10.48
4	5.903492631	12.59
4	6.262675631	15.79
4	6.346485631	13.39
4	7.172607631	15.42
4	7.253283631	15.43
4	7.388559631	13.27
4	7.699410631	8.65
